Sampling_code,Date_Time_Enumerated,Sample_Name,Test,Dilution,Plating_Replicate,Count,Photo_on_labserver_date?,Comments
0722_B,"2022_07_29, 12:40PM",H_2,PC,10^-4,2,118,"2022_11_14, 6:30PM",Enumerated plates but forgot to record counts. The date and time of enumeration are from the timestamp of the photo. The plates were enumerated at the correct date and time
0722_B,"2022_07_29, 12:40PM",H_3,PC,10^-4,1,58,"2022_11_14, 6:30PM",Enumerated plates but forgot to record counts. The date and time of enumeration are from the timestamp of the photo. The plates were enumerated at the correct date and time
0722_B,"2022_07_29, 12:40PM",H_3,PC,10^-4,2,54,"2022_11_14, 6:30PM",Enumerated plates but forgot to record counts. The date and time of enumeration are from the timestamp of the photo. The plates were enumerated at the correct date and time
0722_B,"2022_07_21, 12:50PM",H_NC,APC,NA,NA,0,"2022_08_05, 9:37AM",
0722_B,"2022_07_21, 12:50PM",H_NC,GN,NA,NA,0,"2022_08_05, 9:37AM",
0722_B,"2022_07_29, 12:40PM",H_NC,PC,NA,NA,0,"2022_11_14, 6:30PM",Enumerated plates but forgot to record counts. The date and time of enumeration are from the timestamp of the photo. The plates were enumerated at the correct date and time
0822_A,"2022_08_11, 12:30PM",H_1,APC,10^-4,1,39,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_1,APC,10^-4,2,33,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_2,APC,10^-4,1,21,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_2,APC,10^-4,2,18,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_3,APC,10^-4,1,20,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_3,APC,10^-4,2,19,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_1,GN,10^-3,1,110,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_1,GN,10^-3,2,94,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_2,GN,10^-3,1,28,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_2,GN,10^-3,2,23,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_3,GN,10^-3,1,33,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_3,GN,10^-3,2,34,"2022_08_12, 12:10PM",
0822_A,"2022_08_19, 12:25PM",H_1,PC,10^-3,1,181,"2022_08_22, 8:52AM",
0822_A,"2022_08_19, 12:25PM",H_1,PC,10^-3,2,178,"2022_08_22, 8:52AM",
0822_A,"2022_08_19, 12:25PM",H_2,PC,10^-3,1,66,"2022_08_22, 8:52AM",
0822_A,"2022_08_19, 12:25PM",H_2,PC,10^-3,2,64,"2022_08_22, 8:52AM",
0822_A,"2022_08_19, 12:25PM",H_3,PC,10^-3,1,86,"2022_08_22, 8:52AM",
0822_A,"2022_08_19, 12:25PM",H_3,PC,10^-3,2,82,"2022_08_22, 8:52AM",
0822_A,"2022_08_11, 12:30PM",H_NC,APC,NA,NA,0,"2022_08_12, 12:10PM",
0822_A,"2022_08_11, 12:30PM",H_NC,GN,NA,NA,0,"2022_08_12, 12:10PM",
0822_A,"2022_08_19, 12:25PM",H_NC,PC,NA,NA,0,"2022_08_22, 8:52AM",
0822_A,"2022_08_18, 11:45AM",DI_1,APC,10^-5,1,45,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_1,APC,10^-5,2,32,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_2,APC,10^-4,1,79,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_2,APC,10^-4,2,86,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_3,APC,10^-4,1,55,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_3,APC,10^-4,2,65,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_1,GN,10^-5,1,23,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_1,GN,10^-5,2,24,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_2,GN,10^-4,1,39,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_2,GN,10^-4,2,36,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_3,GN,10^-4,1,44,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_3,GN,10^-4,2,31,"2022_08_22, 8:49AM",
0822_A,"2022_08_26, 12:05PM",DI_1,PC,10^-5,1,53,"2022_08_30, 9:54AM",
0822_A,"2022_08_26, 12:05PM",DI_1,PC,10^-5,2,75,"2022_08_30, 9:54AM",
0822_A,"2022_08_26, 12:05PM",DI_2,PC,10^-4,1,103,"2022_08_30, 9:54AM",
0822_A,"2022_08_26, 12:05PM",DI_2,PC,10^-4,2,133,"2022_08_30, 9:54AM",
0822_A,"2022_08_26, 12:05PM",DI_3,PC,10^-4,1,102,"2022_08_30, 9:54AM",
0822_A,"2022_08_26, 12:05PM",DI_3,PC,10^-4,2,96,"2022_08_30, 9:54AM",
0822_A,"2022_08_18, 11:45AM",DI_NC,APC,NA,NA,0,"2022_08_22, 8:49AM",
0822_A,"2022_08_18, 11:45AM",DI_NC,GN,NA,NA,0,"2022_08_22, 8:49AM",
0822_A,"2022_08_26, 12:05PM",DI_NC,PC,NA,NA,0,"2022_08_30, 9:54AM",
0822_A,"2022_08_21, 11:25AM",D7_1,APC,10^-6,1,141,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_1,APC,10^-6,2,117,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_2,APC,10^-6,1,27,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_2,APC,10^-6,2,18,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_3,APC,10^-6,1,99,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_3,APC,10^-6,2,85,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_1,GN,10^-6,1,93,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_1,GN,10^-6,2,79,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_2,GN,10^-5,1,155,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_2,GN,10^-5,2,159,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_3,GN,10^-6,1,54,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_3,GN,10^-6,2,58,"2022_08_22, 8:55AM",
0822_A,"2022_08_29, 11:45AM",D7_1,PC,10^-6,1,167,"2022_08_30, 9:57AM",
0822_A,"2022_08_29, 11:45AM",D7_1,PC,10^-6,2,168,"2022_08_30, 9:57AM",
0822_A,"2022_08_29, 11:45AM",D7_2,PC,10^-6,1,41,"2022_08_30, 9:57AM",
0822_A,"2022_08_29, 11:45AM",D7_2,PC,10^-6,2,36,"2022_08_30, 9:57AM",
0822_A,"2022_08_29, 11:45AM",D7_3,PC,10^-6,1,145,"2022_08_30, 9:57AM",
0822_A,"2022_08_29, 11:45AM",D7_3,PC,10^-6,2,154,"2022_08_30, 9:57AM",
0822_A,"2022_08_21, 11:25AM",D7_NC,APC,NA,NA,0,"2022_08_22, 8:55AM",
0822_A,"2022_08_21, 11:25AM",D7_NC,GN,NA,NA,0,"2022_08_22, 8:55AM",
0822_A,"2022_08_29, 11:45AM",D7_NC,PC,NA,NA,0,"2022_08_30, 9:57AM",
0822_A,"2022_08_26, 12:05PM",D12_1,APC,10^-7,1,33,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_1,APC,10^-7,2,29,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_2,APC,10^-7,1,45,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_2,APC,10^-7,2,40,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_3,APC,10^-7,1,22,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_3,APC,10^-7,2,18,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_1,GN,10^-6,1,184,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_1,GN,10^-6,2,188,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_2,GN,10^-6,1,195,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_2,GN,10^-6,2,193,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_3,GN,10^-6,1,123,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_3,GN,10^-6,2,106,"2022_08_30, 9:51AM",
0822_A,"2022_09_03, 12:40PM",D12_1,PC,10^-7,1,38,"2022_09_05, 9:38PM",
0822_A,"2022_09_03, 12:40PM",D12_1,PC,10^-7,2,43,"2022_09_05, 9:38PM",
0822_A,"2022_09_03, 12:40PM",D12_2,PC,10^-7,1,73,"2022_09_05, 9:38PM",
0822_A,"2022_09_03, 12:40PM",D12_2,PC,10^-7,2,66,"2022_09_05, 9:38PM",
0822_A,"2022_09_03, 12:40PM",D12_3,PC,10^-7,1,34,"2022_09_05, 9:38PM",
0822_A,"2022_09_03, 12:40PM",D12_3,PC,10^-7,2,27,"2022_09_05, 9:38PM",
0822_A,"2022_08_26, 12:05PM",D12_NC,APC,NA,NA,0,"2022_08_30, 9:51AM",
0822_A,"2022_08_26, 12:05PM",D12_NC,GN,NA,NA,0,"2022_08_30, 9:51AM",
0822_A,"2022_09_03, 12:40PM",D12_NC,PC,NA,NA,0,"2022_09_05, 9:38PM",
0822_A,"2022_08_31, 11:25AM",D17_1,APC,10^-7,1,182,"2022_08_31, 12:45PM",
0822_A,"2022_08_31, 11:25AM",D17_1,APC,10^-7,2,163,"2022_08_31, 12:45PM",
0822_A,"2022_08_31, 11:25AM",D17_2,APC,10^-7,1,73,"2022_08_31, 12:45PM",
0822_A,"2022_08_31, 11:25AM",D17_2,APC,10^-7,2,97,"2022_08_31, 12:45PM",
0822_A,"2022_08_31, 11:25AM",D17_3,APC,10^-7,1,146,"2022_08_31, 12:45PM",
0822_A,"2022_08_31, 11:25AM",D17_3,APC,10^-7,2,146,"2022_08_31, 12:45PM",
0822_A,"2022_08_31, 11:25AM",D17_1,GN,10^-7,1,73,"2022_09_01, 8:55AM",
0822_A,"2022_08_31, 11:25AM",D17_1,GN,10^-7,2,73,"2022_09_01, 8:55AM",
0822_A,"2022_08_31, 11:25AM",D17_2,GN,10^-7,1,59,"2022_09_01, 8:55AM",
0822_A,"2022_08_31, 11:25AM",D17_2,GN,10^-7,2,60,"2022_09_01, 8:55AM",
0822_A,"2022_08_31, 11:25AM",D17_3,GN,10^-7,1,73,"2022_09_01, 8:55AM",
0822_A,"2022_08_31, 11:25AM",D17_3,GN,10^-7,2,84,"2022_09_01, 8:55AM",
0822_A,"2022_09_08, 12:15PM",D17_1,PC,10^-8,1,28,"2022_09_08, 1:10PM",
0822_A,"2022_09_08, 12:15PM",D17_1,PC,10^-8,2,31,"2022_09_08, 1:10PM",
0822_A,"2022_09_08, 12:15PM",D17_2,PC,10^-7,1,168,"2022_09_08, 1:10PM",
0822_A,"2022_09_08, 12:15PM",D17_2,PC,10^-7,2,191,"2022_09_08, 1:10PM",
0822_A,"2022_09_08, 12:15PM",D17_3,PC,10^-7,1,249,"2022_09_08, 1:10PM",
0822_A,"2022_09_08, 12:15PM",D17_3,PC,10^-7,2,241,"2022_09_08, 1:10PM",
0822_A,"2022_08_31, 11:25AM",D17_NC,APC,NA,NA,0,"2022_08_31, 12:45PM",
0822_A,"2022_08_31, 11:25AM",D17_NC,GN,NA,NA,0,"2022_09_01, 8:55AM",
0822_A,"2022_09_08, 12:15PM",D17_NC,PC,NA,NA,0,"2022_09_08, 1:10PM",
0822_A,"2022_09_05, 010:10AM",D22_1,APC,10^-7,1,254,"2022_09_05, 02:10PM",
0822_A,"2022_09_05, 010:10AM",D22_1,APC,10^-7,2,247,"2022_09_05, 02:10PM",
0822_A,"2022_09_05, 010:10AM",D22_2,APC,10^-7,1,232,"2022_09_05, 02:10PM",
0822_A,"2022_09_05, 010:10AM",D22_2,APC,10^-7,2,230,"2022_09_05, 02:10PM",
0822_A,"2022_09_05, 010:10AM",D22_3,APC,10^-8,1,23,"2022_09_05, 02:10PM",
0822_A,"2022_09_05, 010:10AM",D22_3,APC,10^-8,2,39,"2022_09_05, 02:10PM",
0822_A,"2022_09_05, 010:10AM",D22_1,GN,10^-7,1,90,"2022_09_05, 02:09PM",
0822_A,"2022_09_05, 010:10AM",D22_1,GN,10^-7,2,83,"2022_09_05, 02:09PM",
0822_A,"2022_09_05, 010:10AM",D22_2,GN,10^-7,1,98,"2022_09_05, 02:09PM",
0822_A,"2022_09_05, 010:10AM",D22_2,GN,10^-7,2,109,"2022_09_05, 02:09PM",
0822_A,"2022_09_05, 010:10AM",D22_3,GN,10^-7,1,152,"2022_09_05, 02:09PM",
0822_A,"2022_09_05, 010:10AM",D22_3,GN,10^-7,2,157,"2022_09_05, 02:09PM",
0822_A,"2022_09_13, 010:17AM",D22_1,PC,10^-7,1,353.3,"2022_09_13, 10:57PM",
0822_A,"2022_09_13, 010:17AM",D22_1,PC,10^-7,2,426.6,"2022_09_13, 10:57PM",
0822_A,"2022_09_13, 010:17AM",D22_2,PC,10^-7,1,346.6,"2022_09_13, 10:57PM",
0822_A,"2022_09_13, 010:17AM",D22_2,PC,10^-7,2,413.3,"2022_09_13, 10:57PM",
0822_A,"2022_09_13, 010:17AM",D22_3,PC,10^-8,1,92,"2022_09_13, 10:57PM",
0822_A,"2022_09_13, 010:17AM",D22_3,PC,10^-8,2,71,"2022_09_13, 10:57PM",
0822_A,"2022_09_05, 010:10AM",D22_NC,APC,,NA,0,"2022_09_05, 02:10PM",
0822_A,"2022_09_05, 010:10AM",D22_NC,GN,,NA,0,"2022_09_05, 02:10PM",
0822_A,"2022_09_13, 010:17AM",D22_NC,PC,,NA,0,"2022_09_13, 10:57PM",
0822_B,"2022_09_03, 12:40PM",DI_1,APC,10^-4,1,25,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_1,APC,10^-4,2,28,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_2,APC,10^-4,1,44,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_2,APC,10^-4,2,43,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_3,APC,10^-4,1,25,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_3,APC,10^-4,2,28,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_1,GN,10^-3,1,158,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_1,GN,10^-3,2,135,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_2,GN,10^-3,1,184,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_2,GN,10^-3,2,180,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_3,GN,10^-3,1,92,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_3,GN,10^-3,2,107,"2022_09_05, 9:31PM",
0822_B,"2022_09_11, 09:58PM",DI_1,PC,10^-4,1,26,"2022_09_13, 11:05AM",
0822_B,"2022_09_11, 09:58PM",DI_1,PC,10^-4,2,30,"2022_09_13, 11:05AM",
0822_B,"2022_09_11, 09:58PM",DI_2,PC,10^-4,1,37,"2022_09_13, 11:05AM",
0822_B,"2022_09_11, 09:58PM",DI_2,PC,10^-4,2,14,"2022_09_13, 11:05AM",
0822_B,"2022_09_11, 09:58PM",DI_3,PC,10^-3,1,217,"2022_09_13, 11:05AM",
0822_B,"2022_09_11, 09:58PM",DI_3,PC,10^-3,2,219,"2022_09_13, 11:05AM",
0822_B,"2022_09_03, 12:40PM",DI_NC,APC,NA,NA,0,"2022_09_05, 9:31PM",
0822_B,"2022_09_03, 12:40PM",DI_NC,GN,NA,NA,0,"2022_09_05, 9:31PM",
0822_B,"2022_09_11, 09:58PM",DI_NC,PC,NA,NA,,"2022_09_13, 11:05AM",
0822_B,"2022_09_09, 11:10AM",D7_1,APC,10^-6,1,36,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_1,APC,10^-6,2,43,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_2,APC,10^-6,1,52,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_2,APC,10^-6,2,59,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_3,APC,10^-5,1,129,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_3,APC,10^-5,2,106,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_1,GN,10^-6,1,16,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_1,GN,10^-6,2,20,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_2,GN,10^-6,1,39,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_2,GN,10^-6,2,36,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_3,GN,10^-5,1,60,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_3,GN,10^-5,2,71,"2022_09_09, 11:52AM",
0822_B,"2022_09_17, 11:10AM",D7_1,PC,10^-6,1,34,"2022_09_17, 6:08PM",
0822_B,"2022_09_17, 11:10AM",D7_1,PC,10^-6,2,41,"2022_09_17, 6:08PM",
0822_B,"2022_09_17, 11:10AM",D7_2,PC,10^-6,1,48,"2022_09_17, 6:08PM",
0822_B,"2022_09_17, 11:10AM",D7_2,PC,10^-6,2,35,"2022_09_17, 6:08PM",
0822_B,"2022_09_17, 11:10AM",D7_3,PC,10^-5,1,124,"2022_09_17, 6:08PM",
0822_B,"2022_09_17, 11:10AM",D7_3,PC,10^-5,2,112,"2022_09_17, 6:08PM",
0822_B,"2022_09_09, 11:10AM",D7_NC,APC,NA,NA,0,"2022_09_09, 11:52AM",
0822_B,"2022_09_09, 11:10AM",D7_NC,GN,NA,NA,0,"2022_09_09, 11:52AM",
0822_B,"2022_09_17, 11:10AM",D7_NC,PC,NA,NA,0,"2022_09_17, 6:08PM",
0822_B,"2022_09_14, 08:48AM",D12_1,APC,10^-7,1,48,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_1,APC,10^-7,2,50,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_2,APC,10^-7,1,36,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_2,APC,10^-7,2,36,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_3,APC,10^-7,1,38,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_3,APC,10^-7,2,25,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_1,GN,10^-7,1,29,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_1,GN,10^-7,2,33,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_2,GN,10^-7,1,18,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_2,GN,10^-7,2,36,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_3,GN,10^-7,1,13,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_3,GN,10^-7,2,17,"2022_09_14, 09:58AM",
0822_B,"2022_09_22, 12:20PM",D12_1,PC,10^-7,1,71,"2022_09_22, 2:59PM",
0822_B,"2022_09_22, 12:20PM",D12_1,PC,10^-7,2,73,"2022_09_22, 2:59PM",
0822_B,"2022_09_22, 12:20PM",D12_2,PC,10^-7,1,57,"2022_09_22, 2:59PM",
0822_B,"2022_09_22, 12:20PM",D12_2,PC,10^-7,2,80,"2022_09_22, 2:59PM",
0822_B,"2022_09_22, 12:20PM",D12_3,PC,10^-7,1,33,"2022_09_22, 2:59PM",
0822_B,"2022_09_22, 12:20PM",D12_3,PC,10^-7,2,37,"2022_09_22, 2:59PM",
0822_B,"2022_09_14, 08:48AM",D12_NC,APC,NA,NA,0,"2022_09_14, 09:58AM",
0822_B,"2022_09_14, 08:48AM",D12_NC,GN,NA,NA,0,"2022_09_14, 09:58AM",
0822_B,"2022_09_22, 12:20PM",D12_NC,PC,NA,NA,0,"2022_09_22, 2:59PM",
0822_B,"2022_09_19, 09:30AM",D17_1,APC,10^-7,1,58,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_1,APC,10^-7,2,74,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_2,APC,10^-7,1,65,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_2,APC,10^-7,2,52,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_3,APC,10^-7,1,35,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_3,APC,10^-7,2,35,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_1,GN,10^-7,1,35,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_1,GN,10^-7,2,29,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_2,GN,10^-7,1,46,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_2,GN,10^-7,2,27,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_3,GN,10^-7,1,20,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_3,GN,10^-7,2,16,"2022_09_19, 09:49AM",
0822_B,"2022_09_27, 09:45AM",D17_1,PC,10^-7,1,164,"2022_09_19, 11:08AM",
0822_B,"2022_09_27, 09:45AM",D17_1,PC,10^-7,2,173,"2022_09_19, 11:08AM",
0822_B,"2022_09_27, 09:45AM",D17_2,PC,10^-7,1,80,"2022_09_19, 11:08AM",
0822_B,"2022_09_27, 09:45AM",D17_2,PC,10^-7,2,76,"2022_09_19, 11:08AM",
0822_B,"2022_09_27, 09:45AM",D17_3,PC,10^-7,1,50,"2022_09_19, 11:08AM",
0822_B,"2022_09_27, 09:45AM",D17_3,PC,10^-7,2,59,"2022_09_19, 11:08AM",
0822_B,"2022_09_19, 09:30AM",D17_NC,APC,NA,NA,0,"2022_09_19, 09:49AM",
0822_B,"2022_09_19, 09:30AM",D17_NC,GN,NA,NA,0,"2022_09_19, 09:49AM",
0822_B,"2022_09_27, 09:45AM",D17_NC,PC,NA,NA,0,"2022_09_19, 11:08AM",
0822_B,"2022_09_24, 11:01AM",D22_1,APC,10^-7,1,162,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_1,APC,10^-7,2,154,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_2,APC,10^-7,1,149,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_2,APC,10^-7,2,148,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_3,APC,10^-7,1,106,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_3,APC,10^-7,2,113,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_1,GN,10^-7,1,100,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_1,GN,10^-7,2,74,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_2,GN,10^-7,1,73,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_2,GN,10^-7,2,90,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_3,GN,10^-7,1,84,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_3,GN,10^-7,2,71,"2022_09_24, 12:25 PM",
0822_B,"2022_10_02, 10:56AM",D22_1,PC,10^-8,1,50,"2022_10_02, 11:21AM",
0822_B,"2022_10_02, 10:56AM",D22_1,PC,10^-8,2,29,"2022_10_02, 11:21AM",
0822_B,"2022_10_02, 10:56AM",D22_2,PC,10^-8,1,18,"2022_10_02, 11:21AM",
0822_B,"2022_10_02, 10:56AM",D22_2,PC,10^-8,2,17,"2022_10_02, 11:21AM",
0822_B,"2022_10_02, 10:56AM",D22_3,PC,10^-8,1,31,"2022_10_02, 11:21AM",
0822_B,"2022_10_02, 10:56AM",D22_3,PC,10^-8,2,26,"2022_10_02, 11:21AM",
0822_B,"2022_09_24, 11:01AM",D22_NC,APC,NA,NA,0,"2022_09_24, 12:25 PM",
0822_B,"2022_09_24, 11:01AM",D22_NC,GN,NA,NA,0,"2022_09_24, 12:25 PM",
0822_B,"2022_10_02, 10:56AM",D22_NC,PC,10^-8,NA,0,"2022_10_02, 11:21AM",
0922_A,"2022_09_15, 5:35PM",H_1,APC,10^-4,1,31,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_1,APC,10^-4,2,32,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_2,APC,10^-4,1,70,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_2,APC,10^-4,2,53,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_3,APC,10^-3,1,154,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_3,APC,10^-3,2,158,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_1,GN,10^-3,1,42,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_1,GN,10^-3,2,39,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_2,GN,10^-3,1,225,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_2,GN,10^-3,2,204,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_3,GN,10^-3,1,36,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_15, 5:35PM",H_3,GN,10^-3,2,41,"2022_09_16, 5:05PM",Pulled from incubator and kept in cold room on 2022_09_15 around 11AM
0922_A,"2022_09_23, 10:43AM",H_1,PC,10^-3,1,23,"2022_09_23, 11:11AM",
0922_A,"2022_09_23, 10:43AM",H_1,PC,10^-3,2,26,"2022_09_23, 11:11AM",
0922_A,"2022_09_23, 10:43AM",H_2,PC,10^-3,1,67,"2022_09_23, 11:11AM",
